MALAT1,TMSB4X,B2M,EEF1A1,ACTB,RPLP1,RPS27,MT-CO2,MTRNR2L1,RPS12,RPL10,MTRNR2L12,MT-CO1,RPL41,RPL13,RPS18,MTRNR2L8,TMSB10,RPL28,RPL13A,RPS19,RPL32,RPLP2,RPL21,RPL34,RPS27A,RPS29,RPL39,TPT1,RPS14,RPS6,RPS3,RPS4X,MT-CO3,HLA-B,GAPDH,RPS8,RPS15A,PFN1,RPL30,RPS3A,MT-ATP6,RPS2,RPL19,RPS23,RPL18A,RPL11,RPS28,HLA-A,MT-ND4L,RPL3,MT-ND3,PTMA,RPL37,RPL23A,CCL4,FTL,RPLP0,FTH1,RPS15,RPL12,RPS25,CCL5,RPL9,RPL27A,MT-ND4,JUNB,RPL35A,RPL29,RPS16,RPS24,HSP90AA1,RPL26,ACTG1,RPL8,RPS13,CXCL13,RPL18,RPSA,HLA-C,RPS7,RPL36,RPL15,RPL37A,RPS20,RPL31,RPL6,RPL7A,CD74,GZMB,RPL10A,RPS17,MT-ND2,DNAJB1,RPL14,RPS21,RPL7,RPL35,RPS9,GNLY
127.0,19.0,38.0,6.0,5.0,4.0,15.0,2.0,0.0,6.0,15.0,0.0,6.0,10.0,7.0,5.0,0.0,1.0,6.0,14.0,7.0,3.0,10.0,7.0,5.0,7.0,1.0,2.0,5.0,2.0,6.0,3.0,2.0,5.0,9.0,1.0,2.0,7.0,3.0,1.0,5.0,3.0,5.0,6.0,2.0,4.0,2.0,5.0,5.0,0.0,1.0,6.0,1.0,4.0,7.0,0.0,3.0,0.0,1.0,2.0,4.0,0.0,2.0,0.0,3.0,2.0,1.0,2.0,1.0,6.0,7.0,1.0,2.0,2.0,1.0,0.0,0.0,4.0,3.0,2.0,2.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,0.0,4.0,0.0,3.0,2.0,2.0,1.0,3.0,0.0
58.0,27.0,45.0,11.0,51.0,6.0,2.0,18.0,0.0,9.0,6.0,1.0,24.0,0.0,3.0,5.0,0.0,8.0,7.0,1.0,3.0,2.0,1.0,3.0,4.0,6.0,0.0,3.0,5.0,1.0,1.0,5.0,4.0,8.0,44.0,6.0,2.0,6.0,6.0,3.0,2.0,13.0,2.0,1.0,5.0,1.0,6.0,3.0,12.0,6.0,2.0,7.0,16.0,2.0,2.0,4.0,1.0,2.0,6.0,4.0,3.0,4.0,8.0,4.0,4.0,2.0,10.0,6.0,4.0,1.0,4.0,4.0,3.0,9.0,3.0,4.0,10.0,3.0,1.0,16.0,2.0,1.0,4.0,2.0,0.0,2.0,2.0,2.0,11.0,2.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,3.0,1.0,0.0
193.0,22.0,24.0,12.0,2.0,8.0,12.0,9.0,0.0,5.0,5.0,0.0,13.0,10.0,12.0,8.0,0.0,11.0,8.0,13.0,6.0,4.0,5.0,4.0,7.0,4.0,3.0,10.0,4.0,5.0,6.0,5.0,5.0,6.0,5.0,2.0,1.0,6.0,0.0,3.0,6.0,5.0,9.0,5.0,9.0,5.0,6.0,4.0,5.0,0.0,3.0,2.0,7.0,3.0,5.0,0.0,10.0,4.0,23.0,8.0,7.0,7.0,0.0,5.0,8.0,5.0,1.0,1.0,4.0,4.0,4.0,1.0,4.0,0.0,2.0,1.0,0.0,5.0,1.0,7.0,3.0,9.0,4.0,1.0,5.0,7.0,1.0,3.0,2.0,0.0,1.0,4.0,11.0,1.0,1.0,0.0,2.0,5.0,6.0,0.0
328.0,47.0,46.0,11.0,13.0,18.0,66.0,9.0,0.0,27.0,30.0,0.0,21.0,5.0,23.0,24.0,0.0,8.0,18.0,33.0,23.0,11.0,18.0,22.0,17.0,8.0,25.0,4.0,14.0,22.0,17.0,16.0,14.0,10.0,8.0,2.0,11.0,20.0,1.0,16.0,10.0,6.0,12.0,19.0,10.0,11.0,22.0,12.0,11.0,1.0,9.0,6.0,6.0,10.0,14.0,1.0,8.0,5.0,37.0,8.0,9.0,11.0,0.0,10.0,14.0,9.0,8.0,9.0,5.0,9.0,10.0,2.0,9.0,4.0,7.0,3.0,0.0,13.0,5.0,8.0,8.0,12.0,10.0,9.0,9.0,11.0,4.0,11.0,3.0,0.0,3.0,16.0,9.0,1.0,7.0,8.0,7.0,8.0,12.0,0.0
59.0,19.0,9.0,30.0,0.0,26.0,52.0,8.0,0.0,26.0,34.0,0.0,12.0,21.0,22.0,31.0,0.0,3.0,21.0,24.0,15.0,16.0,27.0,25.0,28.0,13.0,16.0,21.0,6.0,13.0,15.0,15.0,15.0,8.0,2.0,1.0,16.0,21.0,0.0,11.0,22.0,2.0,20.0,9.0,12.0,12.0,22.0,14.0,2.0,0.0,11.0,12.0,4.0,12.0,13.0,0.0,0.0,10.0,18.0,9.0,12.0,9.0,0.0,12.0,13.0,5.0,7.0,5.0,7.0,6.0,7.0,2.0,13.0,0.0,3.0,12.0,0.0,10.0,5.0,1.0,6.0,17.0,6.0,8.0,5.0,16.0,9.0,4.0,0.0,0.0,7.0,10.0,3.0,1.0,12.0,6.0,12.0,16.0,5.0,0.0
46.0,45.0,50.0,90.0,30.0,78.0,71.0,75.0,0.0,57.0,50.0,12.0,86.0,46.0,45.0,44.0,1.0,25.0,60.0,17.0,21.0,57.0,28.0,10.0,44.0,46.0,24.0,39.0,64.0,26.0,24.0,39.0,29.0,45.0,21.0,5.0,38.0,37.0,12.0,39.0,31.0,56.0,22.0,35.0,41.0,19.0,29.0,22.0,9.0,42.0,23.0,45.0,15.0,38.0,23.0,0.0,9.0,12.0,13.0,28.0,21.0,28.0,0.0,18.0,2.0,10.0,21.0,25.0,23.0,12.0,17.0,3.0,8.0,6.0,12.0,20.0,0.0,23.0,11.0,11.0,8.0,14.0,9.0,9.0,3.0,4.0,6.0,13.0,5.0,0.0,15.0,6.0,6.0,3.0,8.0,32.0,6.0,15.0,17.0,0.0
17.0,20.0,45.0,19.0,44.0,18.0,3.0,35.0,0.0,8.0,10.0,2.0,24.0,3.0,13.0,2.0,0.0,11.0,8.0,0.0,11.0,2.0,2.0,1.0,2.0,11.0,2.0,2.0,2.0,6.0,4.0,4.0,7.0,10.0,23.0,16.0,3.0,8.0,9.0,7.0,10.0,17.0,4.0,7.0,6.0,4.0,4.0,2.0,10.0,13.0,4.0,10.0,9.0,1.0,0.0,23.0,5.0,3.0,5.0,5.0,7.0,3.0,11.0,2.0,0.0,5.0,1.0,2.0,0.0,2.0,6.0,3.0,0.0,12.0,2.0,2.0,13.0,3.0,4.0,12.0,5.0,3.0,5.0,4.0,0.0,1.0,7.0,4.0,6.0,10.0,5.0,0.0,8.0,2.0,7.0,3.0,2.0,1.0,2.0,0.0
16.0,1.0,3.0,0.0,2.0,7.0,5.0,1.0,0.0,2.0,2.0,0.0,1.0,2.0,8.0,3.0,0.0,0.0,11.0,0.0,4.0,1.0,4.0,1.0,4.0,4.0,6.0,1.0,0.0,7.0,1.0,0.0,2.0,1.0,2.0,2.0,6.0,2.0,0.0,2.0,0.0,3.0,1.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,6.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,7.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
5.0,0.0,0.0,4.0,1.0,4.0,2.0,6.0,0.0,3.0,5.0,0.0,13.0,1.0,2.0,4.0,0.0,5.0,0.0,3.0,3.0,1.0,1.0,2.0,0.0,2.0,1.0,0.0,2.0,1.0,6.0,6.0,1.0,6.0,1.0,4.0,5.0,5.0,0.0,2.0,2.0,4.0,4.0,2.0,2.0,4.0,2.0,1.0,0.0,0.0,1.0,4.0,3.0,1.0,2.0,0.0,6.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,5.0,0.0,2.0,0.0,2.0,1.0,2.0,0.0
115.0,20.0,14.0,21.0,2.0,17.0,41.0,2.0,0.0,21.0,35.0,0.0,7.0,25.0,24.0,22.0,0.0,8.0,9.0,12.0,12.0,18.0,23.0,22.0,24.0,14.0,13.0,9.0,8.0,18.0,17.0,7.0,10.0,6.0,3.0,1.0,10.0,13.0,1.0,13.0,8.0,8.0,13.0,10.0,9.0,10.0,8.0,15.0,2.0,1.0,12.0,1.0,2.0,7.0,9.0,0.0,1.0,5.0,5.0,3.0,8.0,6.0,0.0,12.0,2.0,2.0,3.0,14.0,2.0,12.0,1.0,0.0,8.0,1.0,3.0,13.0,0.0,4.0,8.0,2.0,7.0,12.0,5.0,6.0,4.0,12.0,4.0,7.0,0.0,0.0,6.0,4.0,3.0,0.0,10.0,6.0,5.0,5.0,7.0,0.0
144.0,8.0,50.0,17.0,3.0,21.0,21.0,11.0,0.0,16.0,24.0,0.0,20.0,22.0,14.0,13.0,0.0,2.0,5.0,10.0,20.0,11.0,17.0,28.0,11.0,10.0,6.0,5.0,10.0,18.0,19.0,12.0,14.0,14.0,9.0,0.0,8.0,10.0,0.0,16.0,6.0,5.0,9.0,14.0,9.0,11.0,11.0,14.0,6.0,1.0,14.0,6.0,4.0,2.0,10.0,0.0,1.0,5.0,14.0,7.0,5.0,12.0,1.0,7.0,11.0,14.0,20.0,13.0,4.0,8.0,6.0,3.0,12.0,2.0,5.0,8.0,0.0,4.0,1.0,3.0,8.0,4.0,9.0,8.0,12.0,8.0,7.0,3.0,0.0,0.0,8.0,4.0,27.0,5.0,5.0,9.0,6.0,8.0,6.0,0.0
120.0,31.0,42.0,28.0,13.0,28.0,18.0,4.0,0.0,16.0,24.0,0.0,6.0,23.0,25.0,18.0,0.0,15.0,17.0,23.0,31.0,16.0,20.0,8.0,10.0,21.0,3.0,4.0,13.0,16.0,11.0,10.0,6.0,4.0,10.0,19.0,8.0,21.0,5.0,15.0,9.0,7.0,23.0,14.0,7.0,11.0,12.0,9.0,20.0,0.0,11.0,1.0,3.0,7.0,13.0,0.0,3.0,8.0,5.0,4.0,14.0,6.0,3.0,7.0,19.0,6.0,1.0,3.0,10.0,12.0,11.0,4.0,6.0,5.0,3.0,8.0,0.0,6.0,14.0,7.0,11.0,6.0,12.0,5.0,7.0,9.0,6.0,5.0,6.0,0.0,9.0,4.0,1.0,0.0,4.0,8.0,9.0,1.0,8.0,0.0
55.0,24.0,34.0,21.0,45.0,9.0,12.0,24.0,0.0,4.0,16.0,1.0,39.0,3.0,10.0,2.0,1.0,12.0,13.0,1.0,10.0,4.0,3.0,4.0,4.0,7.0,1.0,2.0,10.0,4.0,4.0,7.0,6.0,14.0,4.0,14.0,2.0,3.0,12.0,3.0,3.0,11.0,2.0,8.0,5.0,9.0,11.0,9.0,10.0,8.0,5.0,4.0,9.0,4.0,4.0,14.0,4.0,3.0,3.0,5.0,2.0,9.0,1.0,4.0,1.0,6.0,2.0,8.0,4.0,1.0,6.0,7.0,0.0,10.0,7.0,1.0,2.0,5.0,2.0,10.0,6.0,1.0,3.0,0.0,0.0,1.0,2.0,2.0,4.0,1.0,4.0,0.0,1.0,1.0,5.0,0.0,2.0,3.0,4.0,0.0
264.0,81.0,78.0,98.0,22.0,69.0,126.0,18.0,0.0,63.0,50.0,0.0,20.0,96.0,79.0,58.0,0.0,19.0,40.0,86.0,41.0,43.0,75.0,62.0,49.0,41.0,57.0,45.0,49.0,34.0,51.0,38.0,23.0,19.0,23.0,6.0,35.0,51.0,3.0,39.0,50.0,18.0,34.0,34.0,41.0,37.0,40.0,43.0,11.0,0.0,45.0,18.0,16.0,37.0,46.0,0.0,6.0,12.0,28.0,34.0,17.0,45.0,0.0,28.0,38.0,15.0,25.0,26.0,23.0,29.0,14.0,1.0,28.0,6.0,13.0,18.0,0.0,19.0,18.0,24.0,26.0,25.0,13.0,24.0,28.0,22.0,18.0,16.0,3.0,0.0,21.0,0.0,21.0,1.0,15.0,19.0,22.0,30.0,14.0,0.0
149.0,74.0,84.0,28.0,36.0,19.0,32.0,38.0,0.0,22.0,42.0,0.0,68.0,27.0,25.0,31.0,0.0,25.0,23.0,30.0,27.0,16.0,22.0,25.0,24.0,20.0,17.0,25.0,38.0,30.0,23.0,23.0,22.0,44.0,19.0,11.0,17.0,19.0,11.0,24.0,12.0,30.0,19.0,9.0,16.0,15.0,20.0,13.0,18.0,0.0,11.0,30.0,7.0,14.0,27.0,3.0,8.0,4.0,6.0,17.0,7.0,18.0,6.0,13.0,29.0,22.0,7.0,23.0,10.0,15.0,9.0,0.0,13.0,7.0,8.0,10.0,0.0,8.0,13.0,9.0,10.0,7.0,13.0,9.0,12.0,12.0,3.0,7.0,4.0,0.0,9.0,10.0,43.0,1.0,12.0,5.0,12.0,12.0,3.0,0.0
270.0,42.0,43.0,9.0,5.0,10.0,17.0,24.0,0.0,14.0,16.0,0.0,47.0,12.0,12.0,25.0,0.0,21.0,12.0,16.0,20.0,14.0,17.0,5.0,10.0,14.0,9.0,8.0,10.0,5.0,6.0,7.0,6.0,18.0,8.0,3.0,6.0,14.0,4.0,6.0,6.0,12.0,4.0,4.0,10.0,7.0,10.0,8.0,12.0,0.0,9.0,8.0,5.0,7.0,14.0,1.0,4.0,3.0,1.0,7.0,3.0,4.0,12.0,9.0,11.0,9.0,0.0,11.0,8.0,4.0,3.0,1.0,10.0,4.0,5.0,8.0,0.0,6.0,1.0,6.0,4.0,5.0,4.0,6.0,2.0,8.0,12.0,6.0,3.0,5.0,5.0,0.0,4.0,0.0,4.0,9.0,7.0,4.0,4.0,0.0
51.0,31.0,64.0,56.0,18.0,43.0,44.0,38.0,0.0,38.0,45.0,8.0,21.0,22.0,38.0,22.0,1.0,6.0,26.0,2.0,11.0,27.0,11.0,10.0,17.0,25.0,11.0,19.0,16.0,19.0,12.0,30.0,12.0,21.0,31.0,7.0,24.0,32.0,14.0,29.0,21.0,24.0,14.0,20.0,18.0,15.0,14.0,24.0,18.0,28.0,10.0,22.0,9.0,17.0,14.0,21.0,3.0,9.0,8.0,27.0,11.0,23.0,18.0,10.0,1.0,4.0,31.0,10.0,9.0,8.0,15.0,1.0,5.0,8.0,9.0,19.0,0.0,14.0,11.0,23.0,15.0,24.0,6.0,6.0,0.0,6.0,13.0,12.0,4.0,0.0,8.0,0.0,7.0,2.0,15.0,17.0,2.0,7.0,4.0,0.0
174.0,31.0,27.0,5.0,7.0,3.0,9.0,3.0,0.0,1.0,6.0,0.0,13.0,6.0,3.0,3.0,0.0,1.0,3.0,5.0,3.0,2.0,4.0,5.0,3.0,2.0,6.0,3.0,1.0,2.0,6.0,1.0,3.0,6.0,7.0,2.0,4.0,6.0,0.0,2.0,2.0,6.0,0.0,1.0,3.0,1.0,1.0,3.0,3.0,0.0,1.0,5.0,3.0,5.0,1.0,86.0,3.0,0.0,2.0,2.0,5.0,3.0,10.0,2.0,3.0,3.0,1.0,4.0,1.0,2.0,0.0,0.0,2.0,2.0,1.0,3.0,0.0,0.0,3.0,5.0,1.0,0.0,2.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,10.0,1.0,3.0,3.0,2.0,5.0,3.0,0.0
89.0,68.0,86.0,87.0,133.0,36.0,21.0,54.0,0.0,57.0,64.0,2.0,41.0,34.0,31.0,22.0,0.0,26.0,38.0,5.0,18.0,26.0,26.0,4.0,29.0,32.0,12.0,33.0,25.0,22.0,9.0,28.0,34.0,21.0,34.0,16.0,21.0,30.0,29.0,28.0,24.0,16.0,5.0,28.0,29.0,20.0,19.0,20.0,28.0,17.0,5.0,22.0,22.0,21.0,12.0,0.0,3.0,20.0,15.0,12.0,16.0,19.0,43.0,8.0,1.0,9.0,0.0,13.0,15.0,13.0,19.0,3.0,6.0,34.0,8.0,19.0,0.0,13.0,16.0,15.0,17.0,8.0,6.0,9.0,3.0,3.0,13.0,18.0,4.0,10.0,10.0,0.0,6.0,2.0,18.0,15.0,8.0,9.0,5.0,14.0
233.0,61.0,53.0,30.0,18.0,12.0,35.0,16.0,0.0,22.0,33.0,0.0,36.0,22.0,26.0,24.0,0.0,17.0,16.0,25.0,17.0,17.0,15.0,16.0,21.0,16.0,22.0,17.0,10.0,15.0,11.0,14.0,8.0,21.0,6.0,3.0,6.0,31.0,2.0,17.0,17.0,11.0,17.0,9.0,9.0,16.0,7.0,14.0,8.0,0.0,7.0,8.0,8.0,21.0,13.0,7.0,0.0,4.0,7.0,15.0,16.0,7.0,18.0,9.0,18.0,7.0,0.0,14.0,8.0,10.0,15.0,2.0,18.0,5.0,7.0,3.0,0.0,6.0,7.0,8.0,8.0,8.0,8.0,17.0,11.0,10.0,12.0,11.0,6.0,0.0,8.0,13.0,15.0,0.0,6.0,4.0,2.0,6.0,4.0,0.0
73.0,52.0,41.0,35.0,31.0,44.0,14.0,17.0,0.0,23.0,24.0,2.0,22.0,11.0,41.0,18.0,0.0,10.0,28.0,7.0,19.0,10.0,5.0,3.0,8.0,17.0,3.0,10.0,25.0,18.0,9.0,20.0,14.0,6.0,11.0,7.0,9.0,12.0,16.0,18.0,14.0,4.0,0.0,17.0,12.0,14.0,12.0,9.0,0.0,7.0,15.0,0.0,8.0,6.0,7.0,0.0,6.0,9.0,12.0,12.0,6.0,9.0,12.0,7.0,2.0,0.0,22.0,6.0,9.0,7.0,10.0,7.0,3.0,2.0,8.0,5.0,0.0,8.0,8.0,8.0,11.0,6.0,6.0,3.0,0.0,1.0,12.0,10.0,4.0,0.0,7.0,2.0,0.0,1.0,8.0,4.0,0.0,9.0,13.0,22.0
32.0,63.0,69.0,11.0,5.0,15.0,8.0,9.0,0.0,7.0,7.0,0.0,7.0,4.0,6.0,11.0,0.0,18.0,8.0,14.0,7.0,8.0,7.0,12.0,7.0,5.0,4.0,4.0,7.0,4.0,0.0,8.0,4.0,6.0,13.0,8.0,5.0,12.0,2.0,6.0,6.0,7.0,6.0,13.0,3.0,4.0,7.0,1.0,11.0,0.0,1.0,2.0,3.0,5.0,12.0,1.0,2.0,2.0,2.0,9.0,6.0,3.0,5.0,1.0,6.0,7.0,0.0,8.0,3.0,4.0,1.0,1.0,4.0,1.0,4.0,5.0,6.0,1.0,3.0,3.0,10.0,1.0,3.0,6.0,3.0,6.0,1.0,4.0,19.0,0.0,8.0,1.0,3.0,0.0,3.0,2.0,3.0,6.0,4.0,0.0
42.0,32.0,32.0,53.0,63.0,26.0,40.0,48.0,0.0,29.0,48.0,9.0,53.0,49.0,39.0,34.0,0.0,19.0,37.0,10.0,12.0,29.0,13.0,10.0,29.0,29.0,5.0,18.0,22.0,17.0,14.0,19.0,26.0,41.0,10.0,3.0,18.0,18.0,17.0,22.0,17.0,26.0,11.0,22.0,15.0,28.0,24.0,18.0,20.0,20.0,18.0,13.0,5.0,21.0,11.0,0.0,11.0,11.0,10.0,17.0,13.0,15.0,0.0,12.0,3.0,3.0,18.0,19.0,15.0,13.0,11.0,2.0,4.0,22.0,18.0,18.0,0.0,12.0,5.0,12.0,17.0,13.0,12.0,12.0,1.0,10.0,15.0,6.0,8.0,0.0,10.0,0.0,3.0,1.0,10.0,14.0,5.0,1.0,7.0,0.0
0.0,6.0,10.0,2.0,3.0,3.0,5.0,15.0,0.0,0.0,3.0,0.0,9.0,0.0,6.0,4.0,0.0,1.0,1.0,1.0,1.0,4.0,3.0,2.0,6.0,0.0,4.0,0.0,2.0,2.0,4.0,1.0,0.0,22.0,3.0,0.0,0.0,2.0,1.0,5.0,1.0,16.0,3.0,1.0,2.0,2.0,1.0,3.0,11.0,1.0,0.0,18.0,0.0,2.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,21.0,3.0,1.0,0.0,2.0,1.0,1.0,0.0,3.0,1.0,2.0,0.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,3.0,19.0,0.0,1.0,3.0,2.0,3.0,0.0,0.0
29.0,16.0,33.0,12.0,12.0,11.0,9.0,19.0,0.0,7.0,14.0,46.0,31.0,18.0,8.0,4.0,4.0,5.0,5.0,0.0,4.0,3.0,6.0,2.0,6.0,6.0,3.0,1.0,3.0,10.0,7.0,10.0,7.0,18.0,13.0,2.0,5.0,6.0,2.0,6.0,4.0,9.0,4.0,7.0,6.0,3.0,5.0,2.0,8.0,7.0,4.0,3.0,2.0,2.0,5.0,9.0,3.0,2.0,4.0,3.0,1.0,5.0,11.0,2.0,0.0,3.0,0.0,3.0,3.0,6.0,3.0,0.0,1.0,5.0,1.0,1.0,0.0,3.0,2.0,7.0,7.0,1.0,1.0,1.0,0.0,1.0,5.0,5.0,8.0,0.0,1.0,0.0,1.0,0.0,6.0,3.0,1.0,1.0,0.0,0.0
68.0,4.0,5.0,8.0,2.0,8.0,27.0,10.0,0.0,8.0,12.0,0.0,8.0,3.0,12.0,13.0,0.0,1.0,6.0,18.0,1.0,4.0,31.0,1.0,5.0,8.0,19.0,1.0,10.0,7.0,2.0,5.0,16.0,31.0,0.0,4.0,2.0,6.0,5.0,11.0,5.0,11.0,9.0,8.0,8.0,4.0,6.0,11.0,2.0,3.0,5.0,3.0,3.0,2.0,13.0,0.0,0.0,0.0,0.0,1.0,3.0,13.0,0.0,2.0,7.0,11.0,5.0,1.0,3.0,0.0,4.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,4.0,3.0,4.0,1.0,4.0,0.0,0.0,3.0,3.0,19.0,1.0,2.0,5.0,5.0,5.0,0.0,0.0
146.0,24.0,66.0,6.0,8.0,7.0,12.0,8.0,0.0,3.0,9.0,0.0,9.0,10.0,3.0,4.0,0.0,3.0,2.0,8.0,1.0,4.0,2.0,5.0,7.0,4.0,5.0,2.0,0.0,3.0,3.0,1.0,3.0,11.0,14.0,0.0,2.0,9.0,3.0,1.0,2.0,1.0,5.0,5.0,1.0,2.0,3.0,4.0,4.0,2.0,5.0,1.0,0.0,2.0,6.0,2.0,0.0,0.0,2.0,6.0,2.0,5.0,11.0,1.0,4.0,3.0,7.0,1.0,1.0,2.0,1.0,0.0,4.0,1.0,0.0,1.0,0.0,2.0,2.0,6.0,0.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,5.0,0.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
234.0,67.0,81.0,22.0,33.0,8.0,44.0,14.0,0.0,10.0,12.0,0.0,33.0,36.0,27.0,16.0,1.0,8.0,13.0,10.0,11.0,18.0,22.0,13.0,17.0,24.0,16.0,11.0,8.0,14.0,19.0,13.0,10.0,13.0,24.0,1.0,11.0,14.0,4.0,6.0,11.0,14.0,10.0,10.0,7.0,6.0,8.0,10.0,24.0,0.0,11.0,12.0,12.0,14.0,13.0,6.0,3.0,2.0,6.0,16.0,10.0,2.0,11.0,18.0,13.0,15.0,2.0,5.0,4.0,5.0,5.0,2.0,8.0,11.0,5.0,3.0,0.0,6.0,4.0,20.0,2.0,7.0,8.0,9.0,9.0,13.0,7.0,7.0,1.0,13.0,3.0,0.0,12.0,0.0,7.0,6.0,7.0,10.0,4.0,0.0
61.0,18.0,36.0,70.0,21.0,52.0,20.0,24.0,0.0,23.0,41.0,1.0,19.0,14.0,34.0,12.0,0.0,6.0,18.0,5.0,19.0,21.0,12.0,9.0,13.0,16.0,6.0,12.0,11.0,14.0,15.0,26.0,24.0,14.0,18.0,6.0,18.0,12.0,7.0,21.0,19.0,5.0,11.0,18.0,11.0,16.0,21.0,10.0,5.0,12.0,11.0,3.0,11.0,7.0,1.0,0.0,17.0,11.0,6.0,16.0,9.0,7.0,4.0,12.0,1.0,5.0,4.0,11.0,13.0,9.0,7.0,2.0,3.0,3.0,9.0,10.0,0.0,9.0,5.0,8.0,11.0,7.0,7.0,2.0,0.0,1.0,9.0,21.0,9.0,0.0,10.0,1.0,1.0,1.0,7.0,4.0,1.0,5.0,11.0,0.0
38.0,37.0,58.0,22.0,46.0,14.0,33.0,83.0,1.0,13.0,19.0,4.0,44.0,14.0,13.0,13.0,1.0,25.0,19.0,1.0,18.0,14.0,7.0,4.0,12.0,17.0,7.0,14.0,6.0,18.0,4.0,16.0,19.0,32.0,24.0,3.0,5.0,12.0,24.0,16.0,6.0,58.0,4.0,13.0,17.0,10.0,6.0,17.0,11.0,21.0,7.0,36.0,3.0,6.0,4.0,20.0,15.0,2.0,7.0,12.0,8.0,13.0,15.0,6.0,2.0,18.0,0.0,7.0,14.0,5.0,7.0,1.0,1.0,13.0,10.0,3.0,0.0,5.0,1.0,10.0,10.0,10.0,5.0,5.0,0.0,5.0,9.0,8.0,2.0,0.0,6.0,1.0,8.0,1.0,6.0,12.0,0.0,6.0,2.0,0.0
166.0,28.0,53.0,8.0,8.0,15.0,22.0,4.0,1.0,4.0,10.0,0.0,14.0,21.0,10.0,2.0,0.0,4.0,9.0,15.0,3.0,1.0,10.0,1.0,5.0,4.0,13.0,6.0,3.0,4.0,3.0,9.0,3.0,5.0,17.0,3.0,5.0,13.0,1.0,4.0,2.0,2.0,8.0,7.0,4.0,10.0,6.0,5.0,13.0,0.0,11.0,11.0,17.0,2.0,8.0,71.0,3.0,1.0,4.0,4.0,1.0,11.0,22.0,2.0,12.0,8.0,8.0,5.0,2.0,2.0,6.0,7.0,4.0,2.0,1.0,2.0,0.0,2.0,1.0,16.0,3.0,6.0,5.0,4.0,3.0,3.0,0.0,6.0,3.0,3.0,1.0,0.0,8.0,0.0,7.0,5.0,2.0,5.0,3.0,0.0
316.0,77.0,101.0,79.0,15.0,82.0,87.0,2.0,0.0,64.0,66.0,0.0,15.0,82.0,60.0,66.0,0.0,18.0,40.0,57.0,43.0,43.0,49.0,50.0,43.0,38.0,53.0,57.0,38.0,42.0,38.0,44.0,23.0,7.0,13.0,6.0,27.0,40.0,4.0,19.0,33.0,2.0,38.0,20.0,22.0,18.0,36.0,34.0,7.0,1.0,26.0,10.0,6.0,33.0,26.0,0.0,19.0,19.0,11.0,31.0,30.0,19.0,16.0,22.0,30.0,13.0,0.0,24.0,10.0,16.0,17.0,1.0,20.0,2.0,11.0,18.0,0.0,24.0,26.0,14.0,13.0,29.0,10.0,23.0,18.0,19.0,12.0,12.0,4.0,0.0,16.0,17.0,4.0,0.0,12.0,18.0,19.0,17.0,16.0,1.0
66.0,15.0,14.0,0.0,4.0,17.0,16.0,18.0,0.0,5.0,13.0,0.0,12.0,3.0,7.0,15.0,0.0,0.0,13.0,6.0,3.0,6.0,10.0,6.0,2.0,2.0,11.0,0.0,8.0,11.0,0.0,11.0,0.0,13.0,9.0,0.0,1.0,6.0,1.0,3.0,2.0,12.0,7.0,5.0,1.0,2.0,2.0,4.0,0.0,0.0,1.0,8.0,0.0,7.0,4.0,1.0,1.0,0.0,3.0,10.0,0.0,4.0,15.0,6.0,10.0,5.0,0.0,3.0,3.0,0.0,13.0,0.0,4.0,0.0,1.0,0.0,0.0,3.0,4.0,2.0,1.0,2.0,5.0,1.0,4.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,3.0,5.0,2.0,6.0,5.0,0.0
